date,disease,Region,type,incident_cases,incident_cases_low,incident_cases_upp,rate,rate_low,rate_up
3/4/19,diarrhea,CABO DELGADO,Observado,984,984,984,39.90438918334014,39.90438918334014,39.90438918334014
3/11/19,diarrhea,CABO DELGADO,Observado,978,978,978,39.63932393034782,39.63932393034782,39.63932393034782
3/18/19,diarrhea,CABO DELGADO,Observado,855,855,855,34.635020115421426,34.635020115421426,34.635020115421426
3/25/19,diarrhea,CABO DELGADO,Observado,861,861,861,34.8589705,34.8589705,34.8589705
4/1/19,diarrhea,CABO DELGADO,Observado,835,835,835,33.787813403368794,33.787813403368794,33.787813403368794
4/8/19,diarrhea,CABO DELGADO,Observado,834,834,834,33.72888608129389,33.72888608129389,33.72888608129389
4/15/19,diarrhea,CABO DELGADO,Observado,702,702,702,28.37497754,28.37497754,28.37497754
4/22/19,diarrhea,CABO DELGADO,Observado,536,536,536,21.64488025129466,21.64488025129466,21.64488025129466
4/29/19,diarrhea,CABO DELGADO,Observado,799,799,799,32.25833196719551,32.25833196719551,32.25833196719551
5/6/19,diarrhea,CABO DELGADO,Observado,986,986,986,39.80178755542818,39.80178755542818,39.80178755542818
5/13/19,diarrhea,CABO DELGADO,Observado,819,819,819,33.03189416,33.03189416,33.03189416
5/20/19,diarrhea,CABO DELGADO,Observado,698,698,698,28.136373037329783,28.136373037329783,28.136373037329783
5/27/19,diarrhea,CABO DELGADO,Observado,799,799,799,32.19012871588819,32.19012871588819,32.19012871588819
6/3/19,diarrhea,CABO DELGADO,Observado,811,811,811,32.636714029472586,32.636714029472586,32.636714029472586
6/10/19,diarrhea,CABO DELGADO,Observado,1027,1027,1027,41.33074664546403,41.33074664546403,41.33074664546403
6/17/19,diarrhea,CABO DELGADO,Observado,719,719,719,28.91980282183269,28.91980282183269,28.91980282183269
6/24/19,diarrhea,CABO DELGADO,Observado,928,928,928,37.30595584142497,37.30595584142497,37.30595584142497
7/1/19,diarrhea,CABO DELGADO,Observado,979,979,979,39.33478441713281,39.33478441713281,39.33478441713281
7/8/19,diarrhea,CABO DELGADO,Observado,852,852,852,34.21351482023449,34.21351482023449,34.21351482023449
7/15/19,diarrhea,CABO DELGADO,Observado,862,862,862,34.596288237527496,34.596288237527496,34.596288237527496
7/22/19,diarrhea,CABO DELGADO,Observado,846,846,846,33.93570495302072,33.93570495302072,33.93570495302072
7/29/19,diarrhea,CABO DELGADO,Observado,925,925,925,37.08451847024893,37.08451847024893,37.08451847024893
8/5/19,diarrhea,CABO DELGADO,Observado,1058,1058,1058,42.39367890952381,42.39367890952381,42.39367890952381
8/12/19,diarrhea,CABO DELGADO,Observado,1063,1063,1063,42.57095153454734,42.57095153454734,42.57095153454734
8/19/19,diarrhea,CABO DELGADO,Observado,896,896,896,35.863517639628725,35.863517639628725,35.863517639628725
8/26/19,diarrhea,CABO DELGADO,Observado,1028,1028,1028,41.12471479037882,41.12471479037882,41.12471479037882
9/2/19,diarrhea,CABO DELGADO,Observado,820,820,820,32.78601802431338,32.78601802431338,32.78601802431338
9/9/19,diarrhea,CABO DELGADO,Observado,882,882,882,35.245897154402584,35.245897154402584,35.245897154402584
9/16/19,diarrhea,CABO DELGADO,Observado,887,887,887,35.42655277736066,35.42655277736066,35.42655277736066
9/23/19,diarrhea,CABO DELGADO,Observado,821,821,821,32.77282277207908,32.77282277207908,32.77282277207908
9/30/19,diarrhea,CABO DELGADO,Previsto,859,734,1015,34.27813225139964,29.303511500160084,40.48199916458055
10/7/19,diarrhea,CABO DELGADO,Previsto,886,759,1041,35.314333289224464,30.246162433129825,41.50936867346578
10/14/19,diarrhea,CABO DELGADO,Previsto,933,809,1099,37.20064360320743,32.228974919852455,43.79446208796384
10/21/19,diarrhea,CABO DELGADO,Previsto,979,857,1143,38.98273100111744,34.13548090841461,45.53506664874715
10/28/19,diarrhea,CABO DELGADO,Previsto,1000,864,1147,39.82699708038521,34.37664749348923,45.67872502742735
11/4/19,diarrhea,CABO DELGADO,Previsto,998,850,1160,39.714822687264046,33.81652494211269,46.16675844
11/11/19,diarrhea,CABO DELGADO,Previsto,1029,893,1198,40.93343272107799,35.49485828528734,47.63542775
11/18/19,diarrhea,CABO DELGADO,Previsto,1017,868,1180,40.42323369348702,34.50004465505817,46.908966720905866
11/25/19,diarrhea,CABO DELGADO,Previsto,1051,892,1214,41.75171448599452,35.434752337297034,48.218340515202776
12/2/19,diarrhea,CABO DELGADO,Previsto,1101,928,1274,43.716680842835856,36.84283503373371,50.59590435
12/9/19,diarrhea,CABO DELGADO,Previsto,1147,979,1341,45.49706936,38.85849073019003,53.20224645881843
12/16/19,diarrhea,CABO DELGADO,Previsto,1199,1027,1395,47.54620410072363,40.738309159308265,55.338194379459495
12/23/19,diarrhea,CABO DELGADO,Previsto,1260,1077,1469,49.93404425612929,42.68069796391157,58.22249312254093
12/30/19,diarrhea,CABO DELGADO,Previsto,1398,1199,1597,55.39625691061073,47.49086066077825,63.277855977550125
1/6/20,diarrhea,CABO DELGADO,Previsto,1496,1290,1701,59.221826773843546,51.09656799118506,67.35829217415314
1/13/20,diarrhea,CABO DELGADO,Previsto,1548,1345,1771,61.27526645844147,53.223719745532456,70.09676190272663
10/1/18,diarrhea,GAZA,Observado,669,669,669,46.62945371399417,46.62945371399417,46.62945371399417
10/8/18,diarrhea,GAZA,Observado,607,607,607,42.3032118,42.3032118,42.3032118
10/15/18,diarrhea,GAZA,Observado,561,561,561,39.09290627777243,39.09290627777243,39.09290627777243
10/22/18,diarrhea,GAZA,Observado,514,514,514,35.81365685896655,35.81365685896655,35.81365685896655
10/29/18,diarrhea,GAZA,Observado,473,473,473,32.95316612321281,32.95316612321281,32.95316612321281
11/5/18,diarrhea,GAZA,Observado,512,512,512,35.666166397241454,35.666166397241454,35.666166397241454
11/12/18,diarrhea,GAZA,Observado,591,591,591,41.16464935506452,41.16464935506452,41.16464935506452
11/19/18,diarrhea,GAZA,Observado,606,606,606,42.20462428321636,42.20462428321636,42.20462428321636
11/26/18,diarrhea,GAZA,Observado,593,593,593,41.29453575372119,41.29453575372119,41.29453575372119
12/3/18,diarrhea,GAZA,Observado,588,588,588,40.941684451447216,40.941684451447216,40.941684451447216
12/10/18,diarrhea,GAZA,Observado,533,533,533,37.107874691061085,37.107874691061085,37.107874691061085
12/17/18,diarrhea,GAZA,Observado,485,485,485,33.76222876761436,33.76222876761436,33.76222876761436
12/24/18,diarrhea,GAZA,Observado,708,708,708,49.28027586674373,49.28027586674373,49.28027586674373
12/31/18,diarrhea,GAZA,Observado,638,638,638,44.40287185,44.40287185,44.40287185
1/7/19,diarrhea,GAZA,Observado,660,660,660,45.93400536175117,45.93400536175117,45.93400536175117
1/14/19,diarrhea,GAZA,Observado,736,736,736,51.21717059926701,51.21717059926701,51.21717059926701
1/21/19,diarrhea,GAZA,Observado,650,650,650,45.22707685680713,45.22707685680713,45.22707685680713
1/28/19,diarrhea,GAZA,Observado,698,698,698,48.56104067690904,48.56104067690904,48.56104067690904
2/4/19,diarrhea,GAZA,Observado,836,836,836,58.15489106820487,58.15489106820487,58.15489106820487
2/11/19,diarrhea,GAZA,Observado,848,848,848,58.98250786625179,58.98250786625179,58.98250786625179
2/18/19,diarrhea,GAZA,Observado,720,720,720,50.07342497412076,50.07342497412076,50.07342497412076
2/25/19,diarrhea,GAZA,Observado,709,709,709,49.30244555000358,49.30244555000358,49.30244555000358
3/4/19,diarrhea,GAZA,Observado,821,821,821,57.08379214,57.08379214,57.08379214
3/11/19,diarrhea,GAZA,Observado,745,745,745,51.79327461788898,51.79327461788898,51.79327461788898
3/18/19,diarrhea,GAZA,Observado,729,729,729,50.67480315322717,50.67480315322717,50.67480315322717
3/25/19,diarrhea,GAZA,Observado,693,693,693,48.16651532,48.16651532,48.16651532
4/1/19,diarrhea,GAZA,Observado,652,652,652,45.31135465340566,45.31135465340566,45.31135465340566
4/8/19,diarrhea,GAZA,Observado,560,560,560,38.91302036610203,38.91302036610203,38.91302036610203
4/15/19,diarrhea,GAZA,Observado,498,498,498,34.60060776069071,34.60060776069071,34.60060776069071
4/22/19,diarrhea,GAZA,Observado,493,493,493,34.24906977,34.24906977,34.24906977
4/29/19,diarrhea,GAZA,Observado,506,506,506,35.147938732088086,35.147938732088086,35.147938732088086
5/6/19,diarrhea,GAZA,Observado,503,503,503,34.935327437620565,34.935327437620565,34.935327437620565
5/13/19,diarrhea,GAZA,Observado,451,451,451,31.319936328059956,31.319936328059956,31.319936328059956
5/20/19,diarrhea,GAZA,Observado,422,422,422,29.302473473810394,29.302473473810394,29.302473473810394
5/27/19,diarrhea,GAZA,Observado,408,408,408,28.32692951037989,28.32692951037989,28.32692951037989
6/3/19,diarrhea,GAZA,Observado,363,363,363,25.199590206282515,25.199590206282515,25.199590206282515
6/10/19,diarrhea,GAZA,Observado,417,417,417,28.944791747536108,28.944791747536108,28.944791747536108
6/17/19,diarrhea,GAZA,Observado,397,397,397,27.553223073104224,27.553223073104224,27.553223073104224
6/24/19,diarrhea,GAZA,Observado,480,480,480,33.30969626040999,33.30969626040999,33.30969626040999
7/1/19,diarrhea,GAZA,Observado,400,400,400,27.754727417352758,27.754727417352758,27.754727417352758
7/8/19,diarrhea,GAZA,Observado,490,490,490,33.99543489874217,33.99543489874217,33.99543489874217
7/15/19,diarrhea,GAZA,Observado,454,454,454,31.49400752067501,31.49400752067501,31.49400752067501
7/22/19,diarrhea,GAZA,Observado,466,466,466,32.32254506588728,32.32254506588728,32.32254506588728
7/29/19,diarrhea,GAZA,Observado,389,389,389,26.97843789563064,26.97843789563064,26.97843789563064
8/5/19,diarrhea,GAZA,Observado,445,445,445,30.85849781152702,30.85849781152702,30.85849781152702
8/12/19,diarrhea,GAZA,Observado,417,417,417,28.913349289633608,28.913349289633608,28.913349289633608
8/19/19,diarrhea,GAZA,Observado,428,428,428,29.67247011261249,29.67247011261249,29.67247011261249
8/26/19,diarrhea,GAZA,Observado,540,540,540,37.43271110249408,37.43271110249408,37.43271110249408
9/2/19,diarrhea,GAZA,Observado,534,534,534,37.01232581893891,37.01232581893891,37.01232581893891
9/9/19,diarrhea,GAZA,Observado,491,491,491,34.02782690450149,34.02782690450149,34.02782690450149
9/16/19,diarrhea,GAZA,Observado,517,517,517,35.82538575854296,35.82538575854296,35.82538575854296
9/23/19,diarrhea,GAZA,Observado,386,386,386,26.744547414090533,26.744547414090533,26.744547414090533
9/30/19,diarrhea,GAZA,Previsto,479,397,603,33.16568060374179,27.519512511242883,41.78257825670613
10/7/19,diarrhea,GAZA,Previsto,474,388,598,32.83642069,26.885034977695614,41.45079936237335
10/14/19,diarrhea,GAZA,Previsto,494,402,624,34.19804448862473,27.845403440953707,43.250108163815646
10/21/19,diarrhea,GAZA,Previsto,505,408,645,35.00430181,28.237992231983345,44.67699803847064
10/28/19,diarrhea,GAZA,Previsto,511,408,636,35.35095846233565,28.27322476,44.031264851842685
11/4/19,diarrhea,GAZA,Previsto,502,395,634,34.75327066049141,27.36609202327085,43.92871353108156
11/11/19,diarrhea,GAZA,Previsto,501,387,652,34.714965219999314,26.82253271922094,45.15981827
11/18/19,diarrhea,GAZA,Previsto,512,395,655,35.42371694587378,27.31833751595639,45.33151943486404
11/25/19,diarrhea,GAZA,Previsto,501,388,653,34.67630847448782,26.839793352991915,45.18998789027267
12/2/19,diarrhea,GAZA,Previsto,515,395,667,35.66884673480931,27.33460306356448,46.18148840570658
12/9/19,diarrhea,GAZA,Previsto,502,388,657,34.72439115143014,26.84659815,45.43420175779637
12/16/19,diarrhea,GAZA,Previsto,512,391,686,35.45236750084162,27.059034593628542,47.44207728133727
12/23/19,diarrhea,GAZA,Previsto,573,436,742,39.67071534959766,30.171336581739563,51.33742407660701
12/30/19,diarrhea,GAZA,Previsto,614,486,790,42.44712661669753,33.60389555,54.62079774255021
1/6/20,diarrhea,GAZA,Previsto,630,493,807,43.54538899835323,34.098602235940966,55.81157300410032
1/13/20,diarrhea,GAZA,Previsto,648,503,832,44.82838246948004,34.75071669753918,57.52295736786629
10/1/18,diarrhea,INHAMBANE,Observado,537,537,537,35.50042962461271,35.50042962461271,35.50042962461271
10/8/18,diarrhea,INHAMBANE,Observado,564,564,564,37.27819360408485,37.27819360408485,37.27819360408485
10/15/18,diarrhea,INHAMBANE,Observado,624,624,624,41.23602493920431,41.23602493920431,41.23602493920431
10/22/18,diarrhea,INHAMBANE,Observado,497,497,497,32.837119779531314,32.837119779531314,32.837119779531314
10/29/18,diarrhea,INHAMBANE,Observado,457,457,457,30.188487111539757,30.188487111539757,30.188487111539757
11/5/18,diarrhea,INHAMBANE,Observado,425,425,425,28.069234939852088,28.069234939852088,28.069234939852088
11/12/18,diarrhea,INHAMBANE,Observado,475,475,475,31.365467699441293,31.365467699441293,31.365467699441293
11/19/18,diarrhea,INHAMBANE,Observado,437,437,437,28.85068465528783,28.85068465528783,28.85068465528783
11/26/18,diarrhea,INHAMBANE,Observado,362,362,362,23.894602057832465,23.894602057832465,23.894602057832465
12/3/18,diarrhea,INHAMBANE,Observado,480,480,480,31.67736361486225,31.67736361486225,31.67736361486225
12/10/18,diarrhea,INHAMBANE,Observado,365,365,365,24.08336865370406,24.08336865370406,24.08336865370406
12/17/18,diarrhea,INHAMBANE,Observado,385,385,385,25.39812705939542,25.39812705939542,25.39812705939542
12/24/18,diarrhea,INHAMBANE,Observado,518,518,518,34.16546457782962,34.16546457782962,34.16546457782962
12/31/18,diarrhea,INHAMBANE,Observado,617,617,617,40.68734577385749,40.68734577385749,40.68734577385749
1/7/19,diarrhea,INHAMBANE,Observado,543,543,543,35.80750203436729,35.80750203436729,35.80750203436729
1/14/19,diarrhea,INHAMBANE,Observado,507,507,507,33.42694627995335,33.42694627995335,33.42694627995335
1/21/19,diarrhea,INHAMBANE,Observado,558,558,558,36.78218363107129,36.78218363107129,36.78218363107129
1/28/19,diarrhea,INHAMBANE,Observado,659,659,659,43.43134769177816,43.43134769177816,43.43134769177816
2/4/19,diarrhea,INHAMBANE,Observado,516,516,516,34.00025637,34.00025637,34.00025637
2/11/19,diarrhea,INHAMBANE,Observado,646,646,646,42.55784453183069,42.55784453183069,42.55784453183069
2/18/19,diarrhea,INHAMBANE,Observado,481,481,481,31.68157870223738,31.68157870223738,31.68157870223738
2/25/19,diarrhea,INHAMBANE,Observado,560,560,560,36.87774986660619,36.87774986660619,36.87774986660619
3/4/19,diarrhea,INHAMBANE,Observado,491,491,491,32.32753163114506,32.32753163114506,32.32753163114506
3/11/19,diarrhea,INHAMBANE,Observado,469,469,469,30.87298192154497,30.87298192154497,30.87298192154497
3/18/19,diarrhea,INHAMBANE,Observado,435,435,435,28.62923163015222,28.62923163015222,28.62923163015222
3/25/19,diarrhea,INHAMBANE,Observado,446,446,446,29.34742559794277,29.34742559794277,29.34742559794277
4/1/19,diarrhea,INHAMBANE,Observado,489,489,489,32.17056909620328,32.17056909620328,32.17056909620328
4/8/19,diarrhea,INHAMBANE,Observado,414,414,414,27.23108685,27.23108685,27.23108685
4/15/19,diarrhea,INHAMBANE,Observado,440,440,440,28.935572342965216,28.935572342965216,28.935572342965216
4/22/19,diarrhea,INHAMBANE,Observado,412,412,412,27.088901858731816,27.088901858731816,27.088901858731816
4/29/19,diarrhea,INHAMBANE,Observado,365,365,365,23.99395544476705,23.99395544476705,23.99395544476705
5/6/19,diarrhea,INHAMBANE,Observado,380,380,380,24.97510925757145,24.97510925757145,24.97510925757145
5/13/19,diarrhea,INHAMBANE,Observado,335,335,335,22.013213235374945,22.013213235374945,22.013213235374945
5/20/19,diarrhea,INHAMBANE,Observado,337,337,337,22.140294037609006,22.140294037609006,22.140294037609006
5/27/19,diarrhea,INHAMBANE,Observado,326,326,326,21.41341580311093,21.41341580311093,21.41341580311093
6/3/19,diarrhea,INHAMBANE,Observado,310,310,310,20.35846019872409,20.35846019872409,20.35846019872409
6/10/19,diarrhea,INHAMBANE,Observado,328,328,328,21.53634388086388,21.53634388086388,21.53634388086388
6/17/19,diarrhea,INHAMBANE,Observado,282,282,282,18.51237582748797,18.51237582748797,18.51237582748797
6/24/19,diarrhea,INHAMBANE,Observado,314,314,314,20.609033804873985,20.609033804873985,20.609033804873985
7/1/19,diarrhea,INHAMBANE,Observado,352,352,352,23.098596746366237,23.098596746366237,23.098596746366237
7/8/19,diarrhea,INHAMBANE,Observado,368,368,368,24.143805227724304,24.143805227724304,24.143805227724304
7/15/19,diarrhea,INHAMBANE,Observado,383,383,383,25.12300921,25.12300921,25.12300921
7/22/19,diarrhea,INHAMBANE,Observado,357,357,357,23.412947950458957,23.412947950458957,23.412947950458957
7/29/19,diarrhea,INHAMBANE,Observado,360,360,360,23.60507588319459,23.60507588319459,23.60507588319459
8/5/19,diarrhea,INHAMBANE,Observado,387,387,387,25.37049252,25.37049252,25.37049252
8/12/19,diarrhea,INHAMBANE,Observado,426,426,426,27.92174666,27.92174666,27.92174666
8/19/19,diarrhea,INHAMBANE,Observado,373,373,373,24.4431336,24.4431336,24.4431336
8/26/19,diarrhea,INHAMBANE,Observado,452,452,452,29.61430654,29.61430654,29.61430654
9/2/19,diarrhea,INHAMBANE,Observado,423,423,423,27.708856259892457,27.708856259892457,27.708856259892457
9/9/19,diarrhea,INHAMBANE,Observado,450,450,450,29.471745783673267,29.471745783673267,29.471745783673267
9/16/19,diarrhea,INHAMBANE,Observado,574,574,574,37.58550362081573,37.58550362081573,37.58550362081573
9/23/19,diarrhea,INHAMBANE,Observado,392,392,392,25.663134372405786,25.663134372405786,25.663134372405786
9/30/19,diarrhea,INHAMBANE,Previsto,454,406,510,29.73851167646396,26.589053555656744,33.36414295
10/7/19,diarrhea,INHAMBANE,Previsto,456,404,517,29.82800291,26.45976755704473,33.82700651920191
10/14/19,diarrhea,INHAMBANE,Previsto,462,406,516,30.21719620650681,26.579157540545022,33.768319579925766
10/21/19,diarrhea,INHAMBANE,Previsto,448,393,512,29.27841733740087,25.69515784877312,33.49543022734522
10/28/19,diarrhea,INHAMBANE,Previsto,444,388,509,29.03953671803371,25.357263665323472,33.30612680244496
11/4/19,diarrhea,INHAMBANE,Previsto,431,377,494,28.18538868065706,24.64522322873787,32.27743328942917
11/11/19,diarrhea,INHAMBANE,Previsto,431,367,498,28.15439013696827,23.992456098457343,32.58900305589323
11/18/19,diarrhea,INHAMBANE,Previsto,421,356,488,27.51831495,23.281158584639112,31.88609710332422
11/25/19,diarrhea,INHAMBANE,Previsto,422,357,488,27.57150322820537,23.343854409939823,31.891392258960384
12/2/19,diarrhea,INHAMBANE,Previsto,436,364,513,28.51618424793892,23.801346079293765,33.513835197202354
12/9/19,diarrhea,INHAMBANE,Previsto,431,361,504,28.12427552,23.59831092888624,32.936128010448925
12/16/19,diarrhea,INHAMBANE,Previsto,453,380,531,29.588352277488305,24.8200137,34.69454447885311
12/23/19,diarrhea,INHAMBANE,Previsto,513,440,594,33.512794432400675,28.736351275233368,38.77899650244233
12/30/19,diarrhea,INHAMBANE,Previsto,554,480,636,36.14623476830682,31.318032001733208,41.54891479017392
1/6/20,diarrhea,INHAMBANE,Previsto,547,469,627,35.69310597710435,30.59779103585617,40.921267135626856
1/13/20,diarrhea,INHAMBANE,Previsto,554,477,636,36.162999972457314,31.12187640800175,41.49196655164346
10/1/18,diarrhea,MANICA,Observado,465,465,465,22.79894091661107,22.79894091661107,22.79894091661107
10/8/18,diarrhea,MANICA,Observado,437,437,437,21.37511919252364,21.37511919252364,21.37511919252364
10/15/18,diarrhea,MANICA,Observado,540,540,540,26.40222642836943,26.40222642836943,26.40222642836943
10/22/18,diarrhea,MANICA,Observado,380,380,380,18.582422561022373,18.582422561022373,18.582422561022373
10/29/18,diarrhea,MANICA,Observado,381,381,381,18.62278014,18.62278014,18.62278014
11/5/18,diarrhea,MANICA,Observado,401,401,401,19.572046788455022,19.572046788455022,19.572046788455022
11/12/18,diarrhea,MANICA,Observado,417,417,417,20.362534971569342,20.362534971569342,20.362534971569342
11/19/18,diarrhea,MANICA,Observado,378,378,378,18.442087813725536,18.442087813725536,18.442087813725536
11/26/18,diarrhea,MANICA,Observado,390,390,390,19.03489815342908,19.03489815342908,19.03489815342908
12/3/18,diarrhea,MANICA,Observado,396,396,396,19.32589108699966,19.32589108699966,19.32589108699966
12/10/18,diarrhea,MANICA,Observado,297,297,297,14.449035600281974,14.449035600281974,14.449035600281974
12/17/18,diarrhea,MANICA,Observado,419,419,419,20.400805987267677,20.400805987267677,20.400805987267677
12/24/18,diarrhea,MANICA,Observado,577,577,577,28.07869630175104,28.07869630175104,28.07869630175104
12/31/18,diarrhea,MANICA,Observado,596,596,596,28.987805180548797,28.987805180548797,28.987805180548797
1/7/19,diarrhea,MANICA,Observado,496,496,496,24.12407947911443,24.12407947911443,24.12407947911443
1/14/19,diarrhea,MANICA,Observado,444,444,444,21.58313854320212,21.58313854320212,21.58313854320212
1/21/19,diarrhea,MANICA,Observado,398,398,398,19.33647849465175,19.33647849465175,19.33647849465175
1/28/19,diarrhea,MANICA,Observado,370,370,370,17.97875905,17.97875905,17.97875905
2/4/19,diarrhea,MANICA,Observado,458,458,458,22.249639385983148,22.249639385983148,22.249639385983148
2/11/19,diarrhea,MANICA,Observado,494,494,494,23.961284206183628,23.961284206183628,23.961284206183628
2/18/19,diarrhea,MANICA,Observado,502,502,502,24.336048385105904,24.336048385105904,24.336048385105904
2/25/19,diarrhea,MANICA,Observado,389,389,389,18.834073803765648,18.834073803765648,18.834073803765648
3/4/19,diarrhea,MANICA,Observado,375,375,375,18.159521506479678,18.159521506479678,18.159521506479678
3/11/19,diarrhea,MANICA,Observado,356,356,356,17.23005720933719,17.23005720933719,17.23005720933719
3/18/19,diarrhea,MANICA,Observado,406,406,406,19.63932115,19.63932115,19.63932115
3/25/19,diarrhea,MANICA,Observado,451,451,451,21.80423357291528,21.80423357291528,21.80423357291528
4/1/19,diarrhea,MANICA,Observado,375,375,375,18.12005557114394,18.12005557114394,18.12005557114394
4/8/19,diarrhea,MANICA,Observado,507,507,507,24.485011864606093,24.485011864606093,24.485011864606093
4/15/19,diarrhea,MANICA,Observado,553,553,553,26.69203715899896,26.69203715899896,26.69203715899896
4/22/19,diarrhea,MANICA,Observado,481,481,481,23.204169209937703,23.204169209937703,23.204169209937703
4/29/19,diarrhea,MANICA,Observado,414,414,414,19.961159929577377,19.961159929577377,19.961159929577377
5/6/19,diarrhea,MANICA,Observado,424,424,424,20.432236323278406,20.432236323278406,20.432236323278406
5/13/19,diarrhea,MANICA,Observado,371,371,371,17.868524706727197,17.868524706727197,17.868524706727197
5/20/19,diarrhea,MANICA,Observado,359,359,359,17.281208267127106,17.281208267127106,17.281208267127106
5/27/19,diarrhea,MANICA,Observado,374,374,374,17.993525069602793,17.993525069602793,17.993525069602793
6/3/19,diarrhea,MANICA,Observado,370,370,370,17.791456280076176,17.791456280076176,17.791456280076176
6/10/19,diarrhea,MANICA,Observado,345,345,345,16.580366199476167,16.580366199476167,16.580366199476167
6/17/19,diarrhea,MANICA,Observado,321,321,321,15.418617402268907,15.418617402268907,15.418617402268907
6/24/19,diarrhea,MANICA,Observado,320,320,320,15.36228723186026,15.36228723186026,15.36228723186026
7/1/19,diarrhea,MANICA,Observado,381,381,381,18.28085516681536,18.28085516681536,18.28085516681536
7/8/19,diarrhea,MANICA,Observado,343,343,343,16.459930571759617,16.459930571759617,16.459930571759617
7/15/19,diarrhea,MANICA,Observado,311,311,311,14.921954891687108,14.921954891687108,14.921954891687108
7/22/19,diarrhea,MANICA,Observado,270,270,270,12.955776990339716,12.955776990339716,12.955776990339716
7/29/19,diarrhea,MANICA,Observado,266,266,266,12.71834090519636,12.71834090519636,12.71834090519636
8/5/19,diarrhea,MANICA,Observado,270,270,270,12.920084016619292,12.920084016619292,12.920084016619292
8/12/19,diarrhea,MANICA,Observado,307,307,307,14.67939915325875,14.67939915325875,14.67939915325875
8/19/19,diarrhea,MANICA,Observado,269,269,269,12.858394658291187,12.858394658291187,12.858394658291187
8/26/19,diarrhea,MANICA,Observado,299,299,299,14.284738572287246,14.284738572287246,14.284738572287246
9/2/19,diarrhea,MANICA,Observado,293,293,293,13.99057265334868,13.99057265334868,13.99057265334868
9/9/19,diarrhea,MANICA,Observado,302,302,302,14.412579017028689,14.412579017028689,14.412579017028689
9/16/19,diarrhea,MANICA,Observado,199,199,199,9.491937008614771,9.491937008614771,9.491937008614771
9/23/19,diarrhea,MANICA,Observado,279,279,279,13.300657550111683,13.300657550111683,13.300657550111683
9/30/19,diarrhea,MANICA,Previsto,300,245,376,14.309044424498094,11.66219842607107,17.895295830960993
10/7/19,diarrhea,MANICA,Previsto,327,271,406,15.578676885675012,12.92404581008602,19.345545945639675
10/14/19,diarrhea,MANICA,Previsto,364,301,435,17.33965980848719,14.308246585301688,20.70775805481642
10/21/19,diarrhea,MANICA,Previsto,358,295,436,17.031732874132146,14.055005042126846,20.74638651177495
10/28/19,diarrhea,MANICA,Previsto,408,335,485,19.38425792561449,15.924023712534124,23.04413247136238
11/4/19,diarrhea,MANICA,Previsto,415,348,483,19.725554432404664,16.542030685649394,22.93776561604044
11/11/19,diarrhea,MANICA,Previsto,405,339,485,19.232161679245163,16.12316045786976,23.04658613
11/18/19,diarrhea,MANICA,Previsto,387,317,463,18.35325278343888,15.065525270694687,21.967607840049546
11/25/19,diarrhea,MANICA,Previsto,382,308,457,18.12120433881729,14.627557418901551,21.686769868083957
12/2/19,diarrhea,MANICA,Previsto,381,310,465,18.08138704238751,14.70570856374876,22.042709313995623
12/9/19,diarrhea,MANICA,Previsto,377,306,465,17.878853170964984,14.504155568747835,22.030675316943928
12/16/19,diarrhea,MANICA,Previsto,380,312,470,18.003843924821503,14.78249913008634,22.282986645067965
12/23/19,diarrhea,MANICA,Previsto,433,350,512,20.483643844424165,16.56777937648333,24.232548875203797
12/30/19,diarrhea,MANICA,Previsto,469,386,565,22.16965906748049,18.276469515678368,26.72776273954296
1/6/20,diarrhea,MANICA,Previsto,478,395,561,22.594329793708383,18.677848067346925,26.551856951535346
1/13/20,diarrhea,MANICA,Previsto,455,375,549,21.52648329398437,17.717005116773507,25.944862581605616
10/1/18,diarrhea,MAPUTO CIDADE,Observado,1220,1220,1220,108.72824933704732,108.72824933704732,108.72824933704732
10/8/18,diarrhea,MAPUTO CIDADE,Observado,1226,1226,1226,109.25890748359052,109.25890748359052,109.25890748359052
10/15/18,diarrhea,MAPUTO CIDADE,Observado,997,997,997,88.84753044686789,88.84753044686789,88.84753044686789
10/22/18,diarrhea,MAPUTO CIDADE,Observado,1046,1046,1046,93.21068658670964,93.21068658670964,93.21068658670964
10/29/18,diarrhea,MAPUTO CIDADE,Observado,931,931,931,82.95976704913869,82.95976704913869,82.95976704913869
11/5/18,diarrhea,MAPUTO CIDADE,Observado,865,865,865,77.07575213288028,77.07575213288028,77.07575213288028
11/12/18,diarrhea,MAPUTO CIDADE,Observado,1060,1060,1060,94.44769227,94.44769227,94.44769227
11/19/18,diarrhea,MAPUTO CIDADE,Observado,881,881,881,78.49558243886685,78.49558243886685,78.49558243886685
11/26/18,diarrhea,MAPUTO CIDADE,Observado,756,756,756,67.35578875818324,67.35578875818324,67.35578875818324
12/3/18,diarrhea,MAPUTO CIDADE,Observado,846,846,846,75.37152755909392,75.37152755909392,75.37152755909392
12/10/18,diarrhea,MAPUTO CIDADE,Observado,760,760,760,67.70712460896632,67.70712460896632,67.70712460896632
12/17/18,diarrhea,MAPUTO CIDADE,Observado,876,876,876,78.03846334124714,78.03846334124714,78.03846334124714
12/24/18,diarrhea,MAPUTO CIDADE,Observado,923,923,923,82.22239619799382,82.22239619799382,82.22239619799382
12/31/18,diarrhea,MAPUTO CIDADE,Observado,1077,1077,1077,95.93740284890438,95.93740284890438,95.93740284890438
